open,high,low,close,volume,minutes_since_day_start,minutes_since_week_start,next_open,next_close,next_low,next_high,next_volume
173.1,173.1,173.1,173.1,5190,419,6179,173.2,173.4,173.2,173.6,6425.0
173.2,173.6,173.2,173.4,6425,420,6180,173.3,173.4,172.9,173.4,22388.0
173.3,173.4,172.9,173.4,22388,421,6181,173.4,172.7,172.0,173.4,56685.0
173.4,173.4,172.0,172.7,56685,422,6182,172.7,172.7,172.4,172.8,2197.0
172.7,172.8,172.4,172.7,2197,423,6183,172.7,172.9,172.7,173.2,10298.0
172.7,173.2,172.7,172.9,10298,424,6184,172.7,174.7,172.7,175.0,138874.0
172.7,175.0,172.7,174.7,138874,425,6185,174.7,174.5,173.9,174.8,69228.0
174.7,174.8,173.9,174.5,69228,426,6186,174.4,173.9,173.7,174.5,34707.0
174.4,174.5,173.7,173.9,34707,427,6187,173.9,174.2,173.9,174.2,6721.0
173.9,174.2,173.9,174.2,6721,428,6188,174.2,174.3,174.1,174.4,12562.0
174.2,174.4,174.1,174.3,12562,429,6189,174.3,175.1,174.2,175.1,89913.0
174.3,175.1,174.2,175.1,89913,430,6190,175.1,175.4,175.0,176.0,82008.0
175.1,176.0,175.0,175.4,82008,431,6191,175.4,175.3,174.9,175.4,35575.0
175.4,175.4,174.9,175.3,35575,432,6192,175.2,174.9,174.9,175.3,15843.0
175.2,175.3,174.9,174.9,15843,433,6193,174.9,174.7,174.7,175.2,26797.0
174.9,175.2,174.7,174.7,26797,434,6194,174.8,175.1,174.7,175.1,12655.0
174.8,175.1,174.7,175.1,12655,435,6195,175.1,175.0,174.9,175.2,10337.0
175.1,175.2,174.9,175.0,10337,436,6196,175.0,174.7,174.4,175.1,29006.0
175.0,175.1,174.4,174.7,29006,437,6197,174.7,174.7,174.4,174.7,21560.0
174.7,174.7,174.4,174.7,21560,438,6198,174.7,174.4,174.4,174.7,14849.0
174.7,174.7,174.4,174.4,14849,439,6199,174.4,174.6,174.3,174.6,17001.0
174.4,174.6,174.3,174.6,17001,440,6200,174.5,174.8,174.5,174.8,9492.0
174.5,174.8,174.5,174.8,9492,441,6201,174.8,174.6,174.6,174.8,1827.0
174.8,174.8,174.6,174.6,1827,442,6202,174.7,174.8,174.6,174.8,3358.0
174.7,174.8,174.6,174.8,3358,443,6203,174.8,174.7,174.7,174.8,467.0
174.8,174.8,174.7,174.7,467,444,6204,174.8,174.5,174.5,174.8,17974.0
174.8,174.8,174.5,174.5,17974,445,6205,174.5,174.2,174.2,174.6,33238.0
174.5,174.6,174.2,174.2,33238,446,6206,174.2,174.1,174.1,174.4,7789.0
174.2,174.4,174.1,174.1,7789,447,6207,174.1,174.1,174.0,174.1,15154.0
