open,high,low,close,volume,minutes_since_day_start,minutes_since_week_start,next_open,next_close,next_low,next_high,next_volume
187.2,187.2,187.0,187.2,1795,504,3384,187.2,187.0,187.0,187.2,401.0
187.2,187.2,187.0,187.0,401,505,3385,187.0,187.2,187.0,187.2,1145.0
187.0,187.2,187.0,187.2,1145,506,3386,187.2,187.2,187.2,187.2,1461.0
187.2,187.2,187.2,187.2,1461,507,3387,187.2,187.2,187.0,187.2,12664.0
187.2,187.2,187.0,187.2,12664,508,3388,187.2,187.0,187.0,187.2,1237.0
187.2,187.2,187.0,187.0,1237,509,3389,187.2,187.2,187.2,187.2,2979.0
187.2,187.2,187.2,187.2,2979,510,3390,187.2,187.0,187.0,187.2,2874.0
187.2,187.2,187.0,187.0,2874,511,3391,187.2,187.2,187.0,187.2,3298.0
187.2,187.2,187.0,187.2,3298,512,3392,187.2,187.2,187.2,187.2,250.0
187.2,187.2,187.2,187.2,250,513,3393,187.2,187.2,187.0,187.2,2818.0
187.2,187.2,187.0,187.2,2818,514,3394,187.2,187.0,186.2,187.2,7974.0
187.2,187.2,186.2,187.0,7974,515,3395,187.0,186.8,186.4,187.0,3069.0
187.0,187.0,186.4,186.8,3069,516,3396,187.2,186.8,186.8,187.2,5488.0
187.2,187.2,186.8,186.8,5488,517,3397,187.0,186.8,186.2,187.2,1621.0
187.0,187.2,186.2,186.8,1621,518,3398,186.8,187.2,186.8,187.2,256.0
186.8,187.2,186.8,187.2,256,519,3399,186.8,186.6,186.6,186.8,500.0
186.8,186.8,186.6,186.6,500,520,3400,187.0,186.8,186.8,187.2,381.0
187.0,187.2,186.8,186.8,381,521,3401,187.0,187.2,187.0,187.2,1153.0
187.0,187.2,187.0,187.2,1153,522,3402,187.2,187.2,187.2,187.2,27.0
187.2,187.2,187.2,187.2,27,523,3403,187.2,187.0,187.0,187.2,1040.0
187.2,187.2,187.0,187.0,1040,524,3404,187.0,187.2,187.0,187.2,97.0
187.0,187.2,187.0,187.2,97,525,3405,187.2,187.0,187.0,187.2,2738.0
187.2,187.2,187.0,187.0,2738,526,3406,187.2,187.2,187.2,187.2,11.0
187.2,187.2,187.2,187.2,11,527,3407,187.0,187.2,187.0,187.2,5.0
187.0,187.2,187.0,187.2,5,528,3408,187.2,187.2,187.2,187.2,135.0
187.2,187.2,187.2,187.2,135,529,3409,187.2,187.4,187.2,187.4,755.0
187.2,187.4,187.2,187.4,755,530,3410,187.4,187.2,187.2,187.4,90.0
187.4,187.4,187.2,187.2,90,531,3411,187.4,187.6,187.4,187.6,212.0
187.4,187.6,187.4,187.6,212,532,3412,187.6,188.0,187.4,188.0,9538.0
187.6,188.0,187.4,188.0,9538,533,3413,187.8,188.0,187.8,188.0,6344.0
187.8,188.0,187.8,188.0,6344,534,3414,187.8,188.0,187.8,188.0,1914.0
187.8,188.0,187.8,188.0,1914,535,3415,188.0,188.0,187.8,188.0,2626.0
188.0,188.0,187.8,188.0,2626,536,3416,188.0,187.8,187.8,188.0,2915.0
